,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour
263,2011-01-12 10:00:00,1,0,1,1,7.38,9.09,55,15.0013,0,39,39,2011-01-12,10
264,2011-01-12 11:00:00,1,0,1,1,8.2,9.09,51,26.0027,3,32,35,2011-01-12,11
265,2011-01-12 12:00:00,1,0,1,1,8.2,7.575,47,39.0007,3,52,55,2011-01-12,12
266,2011-01-12 13:00:00,1,0,1,1,9.02,9.85,44,23.9994,0,49,49,2011-01-12,13
267,2011-01-12 14:00:00,1,0,1,1,8.2,9.09,47,22.0028,0,44,44,2011-01-12,14
268,2011-01-12 15:00:00,1,0,1,1,8.2,8.335,47,27.9993,1,48,49,2011-01-12,15
269,2011-01-12 16:00:00,1,0,1,1,9.02,9.85,44,22.0028,5,63,68,2011-01-12,16
270,2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0,139,139,2011-01-12,17
271,2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,2,135,137,2011-01-12,18
272,2011-01-12 19:00:00,1,0,1,1,7.38,7.575,47,27.9993,1,82,83,2011-01-12,19
273,2011-01-12 20:00:00,1,0,1,1,6.56,6.82,50,22.0028,2,54,56,2011-01-12,20
274,2011-01-12 21:00:00,1,0,1,1,6.56,6.82,55,22.0028,0,57,57,2011-01-12,21
275,2011-01-12 22:00:00,1,0,1,1,6.56,6.06,55,30.0026,1,32,33,2011-01-12,22
276,2011-01-12 23:00:00,1,0,1,1,5.74,5.305,59,27.9993,1,19,20,2011-01-12,23
277,2011-01-13 00:00:00,1,0,1,1,5.74,6.06,59,19.0012,1,6,7,2011-01-13,00
278,2011-01-13 01:00:00,1,0,1,1,5.74,6.06,50,19.0012,0,2,2,2011-01-13,01
279,2011-01-13 02:00:00,1,0,1,1,5.74,6.06,50,23.9994,0,2,2,2011-01-13,02
280,2011-01-13 03:00:00,1,0,1,1,5.74,6.06,50,22.0028,0,3,3,2011-01-13,03
281,2011-01-13 04:00:00,1,0,1,1,5.74,6.06,50,16.9979,0,4,4,2011-01-13,04
282,2011-01-13 05:00:00,1,0,1,1,5.74,6.06,50,19.9995,0,3,3,2011-01-13,05
283,2011-01-13 06:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,28,28,2011-01-13,06
284,2011-01-13 07:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,72,72,2011-01-13,07
285,2011-01-13 08:00:00,1,0,1,1,5.74,6.82,50,12.998,5,197,202,2011-01-13,08
286,2011-01-13 09:00:00,1,0,1,1,5.74,6.06,50,22.0028,2,137,139,2011-01-13,09
287,2011-01-13 10:00:00,1,0,1,2,6.56,6.82,50,23.9994,2,36,38,2011-01-13,10
288,2011-01-13 11:00:00,1,0,1,2,8.2,8.335,44,30.0026,4,33,37,2011-01-13,11
289,2011-01-13 12:00:00,1,0,1,1,8.2,8.335,44,27.9993,3,49,52,2011-01-13,12
290,2011-01-13 13:00:00,1,0,1,1,9.02,9.85,41,30.0026,2,81,83,2011-01-13,13
291,2011-01-13 14:00:00,1,0,1,1,9.02,9.85,41,26.0027,3,39,42,2011-01-13,14
292,2011-01-13 15:00:00,1,0,1,1,9.84,10.605,38,19.9995,5,55,60,2011-01-13,15
293,2011-01-13 16:00:00,1,0,1,1,9.84,10.605,38,23.9994,2,76,78,2011-01-13,16
294,2011-01-13 17:00:00,1,0,1,1,8.2,9.09,40,19.0012,4,158,162,2011-01-13,17
295,2011-01-13 18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3,141,144,2011-01-13,18
296,2011-01-13 19:00:00,1,0,1,1,6.56,7.575,47,16.9979,1,98,99,2011-01-13,19
297,2011-01-13 20:00:00,1,0,1,1,6.56,7.575,47,15.0013,0,64,64,2011-01-13,20
298,2011-01-13 21:00:00,1,0,1,1,5.74,6.06,46,19.9995,0,40,40,2011-01-13,21
299,2011-01-13 22:00:00,1,0,1,1,5.74,6.06,46,22.0028,0,30,30,2011-01-13,22
300,2011-01-13 23:00:00,1,0,1,1,4.92,6.82,50,12.998,1,14,15,2011-01-13,23
301,2011-01-14 00:00:00,1,0,1,1,4.92,6.82,50,12.998,0,14,14,2011-01-14,00
302,2011-01-14 01:00:00,1,0,1,1,4.1,6.06,54,11.0014,0,5,5,2011-01-14,01
303,2011-01-14 02:00:00,1,0,1,1,4.1,6.06,54,8.9981,0,1,1,2011-01-14,02
304,2011-01-14 03:00:00,1,0,1,1,4.1,6.82,54,7.0015,0,1,1,2011-01-14,03
305,2011-01-14 05:00:00,1,0,1,1,4.1,6.82,54,6.0032,0,8,8,2011-01-14,05
306,2011-01-14 06:00:00,1,0,1,1,4.1,9.09,54,0.0,0,17,17,2011-01-14,06
307,2011-01-14 07:00:00,1,0,1,1,4.1,6.06,74,11.0014,0,70,70,2011-01-14,07
308,2011-01-14 08:00:00,1,0,1,1,4.92,8.335,68,0.0,2,156,158,2011-01-14,08
309,2011-01-14 09:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,117,117,2011-01-14,09
310,2011-01-14 10:00:00,1,0,1,1,7.38,9.09,55,12.998,4,40,44,2011-01-14,10
311,2011-01-14 11:00:00,1,0,1,1,7.38,8.335,51,19.0012,6,47,53,2011-01-14,11
312,2011-01-14 12:00:00,1,0,1,1,8.2,9.85,44,16.9979,2,59,61,2011-01-14,12
313,2011-01-14 13:00:00,1,0,1,1,9.02,9.85,37,26.0027,4,73,77,2011-01-14,13
314,2011-01-14 14:00:00,1,0,1,1,9.02,10.605,41,19.0012,5,59,64,2011-01-14,14
315,2011-01-14 15:00:00,1,0,1,1,9.84,12.12,38,11.0014,9,59,68,2011-01-14,15
316,2011-01-14 16:00:00,1,0,1,1,9.02,12.12,41,7.0015,3,87,90,2011-01-14,16
317,2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,4,155,159,2011-01-14,17
318,2011-01-14 18:00:00,1,0,1,1,8.2,12.88,47,0.0,5,134,139,2011-01-14,18
319,2011-01-14 19:00:00,1,0,1,1,6.56,9.85,59,6.0032,3,89,92,2011-01-14,19
320,2011-01-14 20:00:00,1,0,1,1,7.38,12.12,59,0.0,0,68,68,2011-01-14,20
321,2011-01-14 21:00:00,1,0,1,1,6.56,11.365,69,0.0,4,48,52,2011-01-14,21
322,2011-01-14 22:00:00,1,0,1,2,6.56,11.365,69,0.0,2,34,36,2011-01-14,22
323,2011-01-14 23:00:00,1,0,1,2,7.38,12.12,55,0.0,1,26,27,2011-01-14,23
324,2011-01-15 00:00:00,1,0,0,1,7.38,12.12,55,0.0,3,25,28,2011-01-15,00
325,2011-01-15 01:00:00,1,0,0,2,6.56,9.85,59,6.0032,2,18,20,2011-01-15,01
326,2011-01-15 02:00:00,1,0,0,2,6.56,9.85,59,6.0032,0,12,12,2011-01-15,02
327,2011-01-15 03:00:00,1,0,0,2,6.56,11.365,59,0.0,1,7,8,2011-01-15,03
328,2011-01-15 04:00:00,1,0,0,2,6.56,11.365,59,0.0,0,5,5,2011-01-15,04
329,2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,0.0,0,1,1,2011-01-15,05
330,2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,1,2,3,2011-01-15,06
331,2011-01-15 07:00:00,1,0,0,1,5.74,10.605,63,0.0,1,9,10,2011-01-15,07
332,2011-01-15 08:00:00,1,0,0,1,5.74,7.575,63,8.9981,1,22,23,2011-01-15,08
333,2011-01-15 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,2,31,33,2011-01-15,09
334,2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59,2011-01-15,10
335,2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72,2011-01-15,11
336,2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89,2011-01-15,12
337,2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101,2011-01-15,13
338,2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118,2011-01-15,14
339,2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129,2011-01-15,15
340,2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128,2011-01-15,16
341,2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83,2011-01-15,17
342,2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84,2011-01-15,18
343,2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74,2011-01-15,19
344,2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41,2011-01-15,20
345,2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57,2011-01-15,21
346,2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26,2011-01-15,22
347,2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44,2011-01-15,23
348,2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,0.0,6,33,39,2011-01-16,00
349,2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23,2011-01-16,01
350,2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16,2011-01-16,02
351,2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,0.0,9,6,15,2011-01-16,03
352,2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1,2011-01-16,04
353,2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2,2011-01-16,05
354,2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1,2011-01-16,06
355,2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3,2011-01-16,07
356,2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18,2011-01-16,08
357,2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32,2011-01-16,09
358,2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79,2011-01-16,10
359,2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93,2011-01-16,11
360,2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104,2011-01-16,12
361,2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118,2011-01-16,13
362,2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91,2011-01-16,14
363,2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113,2011-01-16,15
364,2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99,2011-01-16,16
365,2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105,2011-01-16,17
366,2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67,2011-01-16,18
367,2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61,2011-01-16,19
368,2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57,2011-01-16,20
369,2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28,2011-01-16,21
370,2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21,2011-01-16,22
371,2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18,2011-01-16,23
372,2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17,2011-01-17,00
373,2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16,2011-01-17,01
374,2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8,2011-01-17,02
375,2011-01-17 03:00:00,1,1,0,2,7.38,9.09,43,12.998,0,2,2,2011-01-17,03
376,2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3,2011-01-17,04
377,2011-01-17 05:00:00,1,1,0,2,7.38,9.85,43,11.0014,0,1,1,2011-01-17,05
378,2011-01-17 06:00:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5,2011-01-17,06
379,2011-01-17 07:00:00,1,1,0,2,6.56,9.09,50,8.9981,4,9,13,2011-01-17,07
380,2011-01-17 08:00:00,1,1,0,2,6.56,7.575,47,15.0013,3,30,33,2011-01-17,08
381,2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47,2011-01-17,09
382,2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57,2011-01-17,10
383,2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64,2011-01-17,11
384,2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80,2011-01-17,12
385,2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47,8.9981,13,80,93,2011-01-17,13
386,2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43,7.0015,12,74,86,2011-01-17,14
387,2011-01-17 15:00:00,1,1,0,2,8.2,10.605,47,11.0014,21,72,93,2011-01-17,15
388,2011-01-17 16:00:00,1,1,0,2,8.2,10.605,47,11.0014,6,76,82,2011-01-17,16
389,2011-01-17 17:00:00,1,1,0,1,8.2,9.85,51,12.998,4,67,71,2011-01-17,17
390,2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,7,85,92,2011-01-17,18
391,2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60,2011-01-17,19
392,2011-01-17 20:00:00,1,1,0,3,6.56,7.575,80,12.998,4,29,33,2011-01-17,20
393,2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27,2011-01-17,21
394,2011-01-17 22:00:00,1,1,0,3,5.74,6.06,93,16.9979,0,13,13,2011-01-17,22
395,2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4,2011-01-17,23
396,2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,0,3,3,2011-01-18,12
397,2011-01-18 13:00:00,1,0,1,2,8.2,9.85,86,15.0013,0,22,22,2011-01-18,13
398,2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80,11.0014,2,26,28,2011-01-18,14
399,2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35,2011-01-18,15
400,2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61,2011-01-18,16
401,2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125,2011-01-18,17
402,2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133,2011-01-18,18
403,2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80,8.9981,1,98,99,2011-01-18,19
404,2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,0.0,0,83,83,2011-01-18,20
405,2011-01-18 21:00:00,1,0,1,2,9.02,12.12,93,7.0015,0,41,41,2011-01-18,21
406,2011-01-18 22:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,33,33,2011-01-18,22
407,2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93,0.0,1,19,20,2011-01-18,23
408,2011-01-19 00:00:00,1,0,1,2,9.02,13.635,93,0.0,0,3,3,2011-01-19,00
409,2011-01-19 01:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,6,7,2011-01-19,01
410,2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3,2011-01-19,02
411,2011-01-19 04:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,1,2,2011-01-19,04
412,2011-01-19 05:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7,2011-01-19,05
413,2011-01-19 06:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,32,32,2011-01-19,06
414,2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90,2011-01-19,07
415,2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197,2011-01-19,08
416,2011-01-19 09:00:00,1,0,1,2,9.84,12.88,93,7.0015,2,107,109,2011-01-19,09
417,2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93,8.9981,1,46,47,2011-01-19,10
418,2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87,6.0032,5,47,52,2011-01-19,11
419,2011-01-19 12:00:00,1,0,1,2,12.3,15.91,81,6.0032,5,65,70,2011-01-19,12
420,2011-01-19 13:00:00,1,0,1,1,16.4,20.455,62,19.0012,11,67,78,2011-01-19,13
421,2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75,2011-01-19,14
422,2011-01-19 15:00:00,1,0,1,1,16.4,20.455,54,19.0012,4,78,82,2011-01-19,15
423,2011-01-19 16:00:00,1,0,1,1,15.58,19.695,58,26.0027,10,94,104,2011-01-19,16
424,2011-01-19 17:00:00,1,0,1,1,14.76,16.665,57,22.0028,7,190,197,2011-01-19,17
425,2011-01-19 18:00:00,1,0,1,1,13.94,15.91,61,19.0012,5,156,161,2011-01-19,18
426,2011-01-19 19:00:00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112,2011-01-19,19
427,2011-01-19 20:00:00,1,0,1,1,13.12,15.15,49,19.9995,2,74,76,2011-01-19,20
428,2011-01-19 21:00:00,1,0,1,1,13.12,14.395,49,27.9993,4,55,59,2011-01-19,21
429,2011-01-19 22:00:00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59,2011-01-19,22
430,2011-01-19 23:00:00,1,0,1,1,12.3,13.635,52,31.0009,1,27,28,2011-01-19,23
431,2011-02-01 00:00:00,1,0,1,2,6.56,9.09,64,7.0015,2,6,8,2011-02-01,00
432,2011-02-01 01:00:00,1,0,1,2,6.56,9.09,69,7.0015,0,3,3,2011-02-01,01
433,2011-02-01 02:00:00,1,0,1,2,6.56,11.365,69,0.0,0,2,2,2011-02-01,02
434,2011-02-01 03:00:00,1,0,1,2,6.56,11.365,69,0.0,0,2,2,2011-02-01,03
435,2011-02-01 05:00:00,1,0,1,3,5.74,10.605,93,0.0,0,3,3,2011-02-01,05
436,2011-02-01 06:00:00,1,0,1,3,5.74,10.605,93,0.0,0,22,22,2011-02-01,06
437,2011-02-01 07:00:00,1,0,1,3,6.56,11.365,93,0.0,0,52,52,2011-02-01,07
438,2011-02-01 08:00:00,1,0,1,3,6.56,11.365,93,0.0,3,132,135,2011-02-01,08
439,2011-02-01 09:00:00,1,0,1,2,6.56,11.365,93,0.0,2,114,116,2011-02-01,09
440,2011-02-01 10:00:00,1,0,1,2,6.56,11.365,93,0.0,0,47,47,2011-02-01,10
441,2011-02-01 11:00:00,1,0,1,2,7.38,12.12,86,0.0,2,49,51,2011-02-01,11
442,2011-02-01 12:00:00,1,0,1,2,8.2,12.88,86,0.0,2,53,55,2011-02-01,12
443,2011-02-01 13:00:00,1,0,1,2,8.2,12.88,86,0.0,3,49,52,2011-02-01,13
444,2011-02-01 14:00:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54,2011-02-01,14
445,2011-02-01 15:00:00,1,0,1,2,9.84,14.395,75,0.0,7,45,52,2011-02-01,15
446,2011-02-01 16:00:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64,2011-02-01,16
447,2011-02-01 17:00:00,1,0,1,2,9.84,14.395,75,0.0,4,172,176,2011-02-01,17
448,2011-02-01 18:00:00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168,2011-02-01,18
449,2011-02-01 19:00:00,1,0,1,2,9.84,12.12,81,8.9981,3,105,108,2011-02-01,19
450,2011-02-01 20:00:00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74,2011-02-01,20
451,2011-02-01 21:00:00,1,0,1,2,9.02,11.365,87,8.9981,0,64,64,2011-02-01,21
452,2011-02-01 22:00:00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36,2011-02-01,22
453,2011-02-01 23:00:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16,2011-02-01,23
454,2011-02-02 00:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2,2011-02-02,00
455,2011-02-02 01:00:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3,2011-02-02,01
456,2011-02-02 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4,2011-02-02,02
457,2011-02-02 03:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1,2011-02-02,03
458,2011-02-02 04:00:00,1,0,1,3,9.02,10.605,93,19.0012,0,1,1,2011-02-02,04
459,2011-02-02 05:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3,2011-02-02,05
460,2011-02-02 06:00:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18,2011-02-02,06
461,2011-02-02 07:00:00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49,2011-02-02,07
462,2011-02-02 08:00:00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155,2011-02-02,08
463,2011-02-02 09:00:00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123,2011-02-02,09
464,2011-02-02 10:00:00,1,0,1,2,9.02,13.635,100,0.0,2,59,61,2011-02-02,10
465,2011-02-02 11:00:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52,2011-02-02,11
466,2011-02-02 12:00:00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64,2011-02-02,12
467,2011-02-02 13:00:00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75,2011-02-02,13
468,2011-02-02 14:00:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63,2011-02-02,14
469,2011-02-02 15:00:00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76,2011-02-02,15
470,2011-02-02 16:00:00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103,2011-02-02,16
471,2011-02-02 17:00:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190,2011-02-02,17
472,2011-02-02 18:00:00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182,2011-02-02,18
473,2011-02-02 19:00:00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91,2011-02-02,19
474,2011-02-02 20:00:00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75,2011-02-02,20
475,2011-02-02 21:00:00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63,2011-02-02,21
476,2011-02-02 22:00:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40,2011-02-02,22
477,2011-02-02 23:00:00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32,2011-02-02,23
478,2011-02-03 00:00:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12,2011-02-03,00
479,2011-02-03 01:00:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5,2011-02-03,01
480,2011-02-03 02:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2,2011-02-03,02
481,2011-02-03 03:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1,2011-02-03,03
482,2011-02-03 05:00:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2,2011-02-03,05
483,2011-02-03 06:00:00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39,2011-02-03,06
484,2011-02-03 07:00:00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87,2011-02-03,07
485,2011-02-03 08:00:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188,2011-02-03,08
486,2011-02-03 09:00:00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133,2011-02-03,09
487,2011-02-03 10:00:00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52,2011-02-03,10
488,2011-02-03 11:00:00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64,2011-02-03,11
489,2011-02-03 12:00:00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69,2011-02-03,12
490,2011-02-03 13:00:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51,2011-02-03,13
491,2011-02-03 14:00:00,1,0,1,1,9.02,9.85,37,26.0027,4,43,47,2011-02-03,14
492,2011-02-03 15:00:00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60,2011-02-03,15
493,2011-02-03 16:00:00,1,0,1,1,9.02,10.605,37,16.9979,5,73,78,2011-02-03,16
494,2011-02-03 17:00:00,1,0,1,1,8.2,9.85,40,12.998,5,170,175,2011-02-03,17
495,2011-02-03 18:00:00,1,0,1,1,8.2,10.605,40,11.0014,2,145,147,2011-02-03,18
496,2011-02-03 19:00:00,1,0,1,1,8.2,12.88,40,0.0,4,92,96,2011-02-03,19
497,2011-02-03 20:00:00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109,2011-02-03,20
498,2011-02-03 21:00:00,1,0,1,1,7.38,10.605,55,7.0015,1,53,54,2011-02-03,21
499,2011-02-03 22:00:00,1,0,1,1,7.38,10.605,51,6.0032,2,39,41,2011-02-03,22
500,2011-02-03 23:00:00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38,2011-02-03,23
501,2011-02-04 00:00:00,1,0,1,2,8.2,12.88,44,0.0,3,10,13,2011-02-04,00
502,2011-02-04 01:00:00,1,0,1,2,6.56,11.365,59,0.0,0,7,7,2011-02-04,01
503,2011-02-04 02:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,2011-02-04,02
504,2011-02-04 03:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,2011-02-04,03
505,2011-02-04 05:00:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7,2011-02-04,05
506,2011-02-04 06:00:00,1,0,1,2,6.56,11.365,55,0.0,2,26,28,2011-02-04,06
507,2011-02-04 07:00:00,1,0,1,1,5.74,10.605,59,0.0,0,87,87,2011-02-04,07
508,2011-02-04 08:00:00,1,0,1,1,5.74,7.575,74,8.9981,3,217,220,2011-02-04,08
509,2011-02-04 09:00:00,1,0,1,2,6.56,9.09,80,8.9981,3,124,127,2011-02-04,09
510,2011-02-04 10:00:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51,2011-02-04,10
511,2011-02-04 11:00:00,1,0,1,1,9.02,11.365,51,11.0014,3,61,64,2011-02-04,11
512,2011-02-04 12:00:00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86,2011-02-04,12
513,2011-02-04 13:00:00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82,2011-02-04,13
514,2011-02-04 14:00:00,1,0,1,2,11.48,13.635,45,11.0014,15,76,91,2011-02-04,14
515,2011-02-04 15:00:00,1,0,1,2,11.48,13.635,48,16.9979,9,81,90,2011-02-04,15
516,2011-02-04 16:00:00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99,2011-02-04,16
517,2011-02-04 17:00:00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205,2011-02-04,17
518,2011-02-04 18:00:00,1,0,1,2,9.84,12.88,60,7.0015,3,152,155,2011-02-04,18
519,2011-02-04 19:00:00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103,2011-02-04,19
520,2011-02-04 20:00:00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71,2011-02-04,20
521,2011-02-04 21:00:00,1,0,1,2,9.84,12.12,70,11.0014,2,41,43,2011-02-04,21
522,2011-02-04 22:00:00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46,2011-02-04,22
523,2011-02-04 23:00:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31,2011-02-04,23
524,2011-02-05 00:00:00,1,0,0,2,9.84,12.12,70,11.0014,3,36,39,2011-02-05,00
525,2011-02-05 01:00:00,1,0,0,2,9.84,12.12,65,11.0014,1,17,18,2011-02-05,01
526,2011-02-05 02:00:00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17,2011-02-05,02
